utc_timestamp,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DEC0,DED2,DED4,DED5,DEE0,DEF0,DEG0
2019-04-19 06:00:00+01:00,2395319.93,1640656.26,1360608.51,1043434.6,2411212.16,740992.53,741015.92,877068.44,931530.79,833935.9,990106.27,1122076.48,1320379.62,469558.62,1199702.73,2383987.17,865300.62,801171.47,864750.37,1137059.1,1423932.96,1075009.41,1288104.92,2487765.73,2037474.12,1175393.18,1322677.86,1967185.88,1023440.79,375865.16,1299601.34,678759.19,1026344.27,1034442.09,474035.38,1341145.64,1730443.06,1615323.25
2019-04-19 07:00:00+01:00,2830888.82,2000984.43,1472038.04,1221628.34,2811893.29,801307.56,846320.11,931104.2,1172147.07,991830.8,1191328.52,1412016.91,1294845.32,461089.2,1110545.44,2753246.8,913605.2,933220.92,1014060.61,1246607.07,1577043.12,1105516.49,1329703.87,2715476.64,2038272.44,1282944.87,1374220.94,2210352.67,1106857.46,420320.66,1481341.6,778020.6,978186.15,1169270.24,512255.28,1428922.33,1993870.39,1806266.26
2019-04-19 08:00:00+01:00,3003337.65,2060620.35,1429659.26,1351340.68,2806957.98,840659.79,907225.52,981128.34,1285879.48,1002430.04,1240148.64,898213.83,1024270.69,449091.53,1060604.03,2812620.18,1080025.72,948885.2,921844.04,1259748.45,1641938.29,1104836.94,1163093.16,2226441.83,1904123.18,1068928.18,1269326.83,1938832.92,1074358.96,457245.57,1582499.44,863192.99,864405.37,1135329.06,459912.31,1194344.74,2030006.42,1905950.48
2019-04-19 09:00:00+01:00,2773037.81,1964652.65,1338441.03,1282762.11,2677984.63,821459.28,967067.82,1097751.37,1202249.47,985992.57,1181443.5,397480.4,887748.22,339598.96,684550.23,2804752.94,1162166.49,955603.83,758671.67,1176069.73,1540503.84,1018144.24,1057441.9,1630706.23,1524884.11,793778.7,1123308.35,1632605.95,980767.12,447574.28,1496346.68,826959.02,922211.93,1149814.99,293070.84,947899.6,1851421.08,1830153.14
2019-04-19 10:00:00+01:00,2585505.79,1849898.75,1368737.36,1214280.51,2259000.81,843286.39,941249.47,1117394.97,1159213.28,993328.02,1205720.76,877514.76,1025420.96,408445.1,1016590.13,2639501.49,1168361.74,876473.3,738403.29,1102068.03,1316494.01,1085496.49,1104293.09,1794375.56,1432052.1,861117.52,1266724.79,1909550.05,1009103.15,420177.52,1416246.76,830636.35,948283.4,1319248.6,319002.12,1006242.07,1784822.83,1770775.57
2019-04-19 11:00:00+01:00,2596551.05,1773651.4,1336018.57,1235290.25,2574058.32,839643.09,929220.12,1161751.79,1068406.49,899345.67,1072585.17,1063830.41,1107414.44,368460.87,879473.15,2623524.44,1103375.53,915512.94,897283.7,1188221.16,1563907.59,1108111.91,1167651.93,2223030.98,1749897.44,1075105.35,1189583.72,1886501.11,1013693.29,453579.92,1463936.29,802092.36,1065049.31,1363028.91,388460.18,1226802.14,1797908.94,1733872.1
2019-04-19 12:00:00+01:00,2410348.09,1703893.27,1195206.1,1161985.08,2320055.22,724488.03,901717.0,1075977.75,1083861.94,828093.51,1018928.56,885915.7,1100789.8,277974.35,562123.93,2410290.08,1005050.75,837431.55,814754.82,1000273.29,1345255.21,972425.7,1162514.11,2005352.44,1755178.96,980795.0,964540.19,1665370.73,870010.55,409476.12,1316534.66,772869.77,1045738.99,1237177.34,408902.62,1132513.15,1673132.89,1568445.56
2019-04-19 13:00:00+01:00,1931810.05,1435058.91,1029136.01,923255.7,1782809.5,647605.15,800505.01,949342.29,889052.38,772495.12,918362.83,1209469.09,1060692.23,265747.89,486941.54,2081514.89,957428.18,701834.88,772597.19,809095.55,985506.73,823941.46,1054300.03,2074685.28,1621444.22,1012645.74,918915.87,1690054.56,820084.09,323459.08,1063843.43,624230.46,906601.73,1182921.67,432927.3,1122325.15,1491949.18,1352058.29
2019-04-19 14:00:00+01:00,1817834.18,1227155.0,897089.6,907026.22,1613197.09,672222.6,771316.88,943862.09,781853.51,669654.99,796396.97,1114059.53,825440.76,263319.47,487386.69,1773427.05,968971.67,634493.93,682232.67,795014.23,1023323.93,806056.98,799469.73,1804842.4,1495910.23,852189.39,831560.41,1452904.62,783754.53,326583.15,1049804.67,607035.68,806578.67,1037851.12,449344.02,948676.73,1349712.67,1278701.08
2019-04-19 15:00:00+01:00,1702839.25,1253280.81,942141.58,833419.76,1595131.19,629773.25,793287.63,939267.5,743377.21,707281.71,827371.75,510238.18,616071.08,319958.78,721372.02,1942544.94,985451.07,656510.01,548267.75,802005.84,939664.97,727421.84,683895.68,1328214.07,1214729.38,633516.03,865389.89,1250830.29,715239.02,312887.44,992212.18,562952.77,691750.76,928692.31,283236.34,713783.09,1258136.53,1331887.94
2019-04-19 16:00:00+01:00,1901624.01,1314588.77,982262.91,891188.78,1855107.11,652139.03,794467.18,985335.96,774425.79,692683.29,811827.87,379010.15,616541.52,286468.0,676075.98,2063910.97,1014813.76,677118.18,515641.21,882176.54,1125729.09,773978.41,689423.25,1158240.2,1002416.91,533570.37,887356.74,1214588.09,729169.22,326912.88,1072669.33,579054.1,763030.29,1002090.41,192692.35,655981.62,1260557.96,1393826.33
2019-04-19 17:00:00+01:00,1970843.71,1379149.5,988515.42,930099.15,1849780.38,627170.64,794751.27,985989.07,859564.9,694896.45,850618.87,621426.76,664030.25,276660.39,707609.61,2092722.66,982674.15,671479.54,586139.74,853447.04,1093616.33,758015.59,734425.17,1346679.35,1025077.76,623717.64,845450.83,1334094.18,701185.45,328887.09,1081333.57,603011.64,787433.18,1130047.76,222416.27,738386.76,1307427.2,1380460.2
2019-04-19 18:00:00+01:00,1822931.75,1301076.75,952774.37,849999.25,1785473.19,572840.07,747960.56,949292.26,792370.67,645394.02,782793.66,630839.18,765978.31,254801.19,604519.21,1989770.06,898577.16,638927.37,553076.98,795808.76,1028928.13,733415.49,786900.37,1372848.62,1147714.19,625236.03,810891.58,1271435.19,661022.84,303107.2,993066.19,566701.56,836998.99,1029040.6,264133.99,757836.08,1210312.24,1287054.23
2019-04-19 19:00:00+01:00,1735680.37,1255345.66,963404.24,784727.91,1646023.82,552430.05,780239.38,905308.59,762755.87,640855.79,779567.78,928531.88,953748.46,282770.3,701546.36,1890004.45,929247.64,588609.45,649235.93,748972.46,917000.47,742350.69,934462.59,1791140.83,1360738.44,860947.26,878241.32,1482726.16,692995.23,271718.66,926492.32,523446.98,838189.85,1033783.57,299964.8,978107.12,1253467.91,1283990.73
2019-04-19 20:00:00+01:00,1847507.04,1319089.36,1053248.62,808074.42,1790352.22,613766.45,732798.02,913715.88,759457.48,700014.99,821473.4,1180909.96,1091508.51,337973.25,773236.83,2110655.65,995791.15,632254.78,696002.78,839603.67,1015276.52,826924.16,1005866.43,2058158.71,1598247.54,947844.34,1032840.75,1667693.73,817122.42,283534.99,993472.54,541606.44,904605.77,1107620.69,422667.69,1087885.46,1362003.28,1386109.34
2019-04-19 21:00:00+01:00,2130832.96,1430083.05,1116732.87,978496.88,2008936.67,695111.59,801833.27,1003496.69,885978.78,713514.47,870904.8,1285686.15,1199616.51,330742.97,772501.16,2067112.81,947216.41,685822.64,833012.72,926838.89,1211886.5,948928.44,1127181.89,2357858.96,1859020.27,1127435.08,1039258.93,1785848.7,871314.14,340332.47,1155898.53,643155.99,1049833.6,1208943.79,449467.78,1275352.54,1523918.91,1424418.21
2019-04-19 22:00:00+01:00,1982389.43,1396869.91,975402.62,942925.0,1961245.45,621875.1,762910.02,925016.92,864253.47,692833.44,830486.74,1309001.39,1066286.74,236313.3,389186.27,2065231.18,913827.12,698681.14,830730.42,839964.55,1131835.56,839900.05,1071797.52,2218884.22,1786142.18,1092397.72,852207.13,1601483.57,801450.15,334387.06,1086574.64,625813.03,854474.52,1112862.89,500349.7,1186225.07,1471297.99,1333301.7
2019-04-19 23:00:00+01:00,1636817.62,1164811.88,816195.19,818656.75,1422097.22,584151.58,665608.22,839998.47,765679.94,625279.09,754107.67,592402.2,916043.26,201163.23,263045.04,1633061.84,792862.68,573679.0,620217.87,652153.69,834326.43,773508.23,1009482.19,1584071.29,1606488.67,890454.34,741441.75,1212313.14,701980.57,283299.15,915793.26,582143.25,760134.29,976429.31,352191.47,939703.4,1285024.24,1087540.55
2019-04-20 00:00:00+01:00,1527595.72,953494.28,613628.36,1048071.05,1338664.22,437389.61,289522.12,372191.39,580185.62,520589.5,621488.96,508961.09,567093.83,231659.28,428394.31,1037811.39,290897.11,464944.81,485273.7,595866.32,808193.87,513257.97,850236.79,1647925.65,1429423.64,879805.33,761008.85,1271579.63,626522.54,171145.86,618574.18,430911.01,457405.47,331308.85,276674.51,788581.99,855872.25,632991.33
2019-04-20 01:00:00+01:00,1616257.94,1166468.39,839920.19,1081763.53,1494355.67,460777.59,388970.35,442714.9,625836.79,533860.01,658132.29,197642.51,884949.04,260655.98,541762.31,1323720.43,414060.1,482984.99,636199.24,633254.21,769866.12,690157.25,1044572.08,1809027.35,1591266.76,963445.63,771628.07,1378534.03,677749.69,240515.6,757205.05,447177.12,586687.56,627919.12,244912.38,907668.73,1050922.78,835573.37
2019-04-20 02:00:00+01:00,1772090.82,1200157.85,817890.65,1098535.46,1549611.5,493748.17,435633.52,463828.14,660206.16,574195.5,693526.33,713837.58,987252.9,271464.68,536016.51,1371244.6,453802.09,520905.2,633954.0,670338.49,873533.73,770918.2,1106755.02,1901952.89,1642026.79,997861.86,835666.14,1453436.82,713688.55,264270.51,864363.91,482617.71,578830.38,535163.43,359404.33,1008329.03,1223609.73,902687.87
2019-04-20 03:00:00+01:00,1851511.46,1287072.5,928032.72,1143294.65,1584880.12,488386.24,446128.26,499988.18,670462.25,577565.59,700011.21,489343.72,1064843.48,289357.39,569896.61,1469714.63,464316.18,540169.57,725869.06,679256.32,892382.42,793002.06,1189503.26,1967637.0,1711268.25,1003236.76,821123.32,1481339.68,752198.13,279679.21,899223.66,495187.19,647591.75,666136.18,337667.29,1084231.65,1245441.11,983491.29
2019-04-20 04:00:00+01:00,2432462.16,1528411.73,1178200.03,1206792.54,1600167.93,534558.48,487855.94,564539.16,673419.67,595338.95,717455.85,712742.71,1283300.59,313103.25,493355.63,1678779.36,507341.49,553313.74,1030832.0,689258.1,933648.12,822257.73,1269144.97,1874485.64,1627382.82,1003872.45,887946.85,1454291.83,863440.26,334760.01,1094280.88,511193.7,995142.74,704106.39,514081.22,1611364.26,1503078.59,1307947.95
2019-04-20 05:00:00+01:00,2412269.12,1819086.27,1919574.03,1159458.93,1750476.23,645377.59,556575.55,873743.08,722329.15,622011.98,749397.65,749955.38,2017455.34,339074.23,625055.73,2065960.24,774451.32,638370.13,1469054.78,728634.21,878191.62,982320.52,2226167.64,2067715.47,1814574.18,1109055.37,887673.07,1590927.34,921087.94,395755.3,1126675.18,603137.65,1094394.99,1464764.81,616133.33,1944256.8,1760879.42,1720781.33
2019-04-20 06:00:00+01:00,2720768.75,1832431.37,1415347.81,1179052.26,1699080.23,579422.87,742636.68,659364.16,725288.81,657837.17,782916.39,1380314.63,2082286.91,348492.99,552656.56,2156527.76,786110.98,629511.75,1183357.38,748936.88,1005790.55,1300033.49,1673619.46,2080374.14,1868280.6,1107281.68,919763.18,1591466.81,880621.01,443251.97,1444709.02,572493.4,1060865.8,1132853.74,654202.84,1773969.38,2019399.22,1686600.83
2019-04-20 07:00:00+01:00,2443445.09,1834980.33,1422461.7,1249468.04,1551108.5,453309.25,562416.15,620063.31,695110.52,583872.04,738829.86,1491880.39,1740255.12,323167.89,550756.42,2117243.16,585502.73,599847.4,1178842.78,708313.43,1018374.66,958182.04,1421154.69,2008904.53,1752538.2,984059.09,873422.07,1489907.24,822523.39,331522.39,1207165.54,524920.32,1091194.4,1309671.06,676198.86,1692946.33,1660639.99,1521799.88
2019-04-20 08:00:00+01:00,2081873.47,1710978.32,1188023.64,1199952.46,1411368.09,414786.19,461104.16,536075.23,636023.21,490624.43,610605.64,2001066.53,1528910.83,269056.18,558939.52,1862360.97,527635.31,508198.92,959302.2,619980.93,935088.66,794763.36,1171429.02,1865393.05,1440962.35,818411.87,785501.74,1371828.83,666808.83,285802.87,1049173.32,450235.32,888706.3,1083626.03,723118.4,1491027.67,1541941.98,1304084.85
2019-04-20 09:00:00+01:00,1953052.58,1429213.69,1009652.4,1123129.58,1264437.51,396075.7,418641.33,476240.52,535206.88,454393.32,547748.17,1626139.44,1305037.73,244236.79,455488.48,1527721.98,476987.17,441604.25,824794.17,537275.44,763246.38,724577.98,1117265.89,1635649.2,1324580.47,782542.41,668134.16,1210054.43,608412.49,262401.1,908456.39,395971.21,743151.06,794696.16,609281.86,1303496.74,1336786.61,1123411.05
2019-04-20 10:00:00+01:00,2027744.76,1415937.82,1068442.42,1109523.0,1372794.33,476668.39,419778.1,477282.71,567719.19,493240.32,588012.84,1008914.93,1277725.08,260578.08,477503.26,1547357.97,504176.06,446429.13,873999.25,572270.6,701872.85,742000.14,1135091.17,1635163.91,1391574.49,878397.43,717779.29,1264134.84,628346.63,260832.7,874686.63,415666.23,807206.49,845390.95,489521.59,1277711.3,1270586.4,1125524.36
2019-04-20 11:00:00+01:00,2041887.23,1492046.46,1109155.68,1152878.71,1446728.4,405618.01,468815.04,507259.09,592510.46,514285.78,654278.26,1110403.3,1301942.03,284461.21,515994.22,1706922.89,479887.68,485726.94,903130.04,610734.07,762657.77,801375.72,1180327.2,1813396.12,1626443.84,948887.1,723458.28,1338431.0,724483.12,288307.12,972887.15,429051.04,857729.84,927708.08,523544.91,1331212.79,1341004.18,1178691.61
2019-04-20 12:00:00+01:00,1910103.03,1430155.78,1129282.34,1049325.88,1482703.28,446638.83,424201.14,557146.89,636755.09,491776.84,602197.17,1313999.7,1354578.5,287835.14,605344.43,1621860.74,502412.24,501768.96,908528.06,616938.44,873555.52,741641.45,1272340.19,1904877.99,1488670.75,846575.01,752834.67,1399145.25,690759.88,290194.86,959218.36,457804.96,771915.91,859409.27,572301.22,1390219.81,1422020.52,1197409.21
2019-04-20 13:00:00+01:00,2191142.89,1460510.44,1154207.3,1074180.03,1177732.71,375015.46,472273.29,529347.12,513468.28,458483.36,559174.1,983260.32,1464592.81,255200.29,380816.53,1501812.02,512271.76,470355.86,972585.21,530843.87,804761.93,783099.5,1324864.27,1569719.66,1321012.99,763753.73,668105.72,1154890.42,644131.1,287237.15,955841.03,414451.13,829456.7,878126.76,512176.96,1418100.52,1355242.65,1255398.47
2019-04-20 14:00:00+01:00,2123867.68,1598131.95,1218983.85,1115283.03,1273955.6,368079.01,426824.95,483259.91,537509.21,406350.86,520724.0,1020731.78,1482364.25,273265.01,528235.66,1729634.33,496763.22,408481.15,1036361.59,521814.39,685214.75,718622.87,1073400.78,1618533.38,1284368.89,747113.58,636356.83,1186395.96,581520.98,270631.76,938139.38,361618.21,983257.01,1119145.33,534572.43,1449405.53,1322226.06,1295686.6
2019-04-20 15:00:00+01:00,2107494.37,1615392.85,1182757.52,1149339.59,1149385.64,346979.81,389075.64,487814.41,477883.0,396699.65,481692.85,1774850.72,1446575.69,244629.34,438139.88,1675850.52,468090.53,405596.53,991170.4,476100.57,691603.9,669458.71,1112216.68,1526586.77,1215266.19,690759.19,573234.42,1100834.85,571917.87,250708.96,905602.77,353084.58,904109.94,1050962.14,687403.87,1475180.42,1319955.9,1258574.26
2019-04-20 16:00:00+01:00,2104160.26,1571172.91,1122897.02,1193480.31,1114981.37,368435.04,398724.67,464078.96,472793.98,398149.04,488564.77,1560748.02,1402230.32,227276.43,394863.59,1572575.26,482314.98,389221.2,933987.94,474848.44,640300.17,679608.15,1083026.23,1400543.21,1146065.13,702347.05,603843.99,1054091.37,543182.22,245266.71,870523.93,348989.32,858313.85,972341.59,621854.99,1381081.74,1285213.98,1196866.67
2019-04-20 17:00:00+01:00,2181974.51,1583831.23,1106571.07,1247886.41,1234148.44,353488.36,399124.03,460055.32,492426.04,399848.58,504273.55,1403353.71,1342376.41,263616.96,483982.31,1633890.4,451077.26,384811.58,945847.19,490165.21,609524.5,683191.57,1028370.2,1543168.38,1290216.11,751535.94,574828.98,1125939.51,591121.28,262097.09,907949.08,340609.97,900766.39,938848.58,601395.24,1405961.08,1285356.04,1204979.9
2019-04-20 18:00:00+01:00,2107294.89,1634275.52,1259332.77,1235927.97,1374636.31,536097.27,418274.1,532084.72,574789.62,510813.03,600898.64,1413905.89,1425281.31,231637.2,435560.35,1676886.55,575640.77,455627.34,979498.1,581567.99,696480.07,738306.39,1278760.25,1580785.15,1320410.96,907705.08,777878.71,1268986.64,628335.12,260340.08,864384.6,432726.94,889959.55,1035367.86,607150.49,1419140.5,1354315.71,1224195.59
2019-04-20 19:00:00+01:00,2279515.64,1409430.85,1102936.64,1129178.42,1653964.41,408452.04,532588.31,539753.84,633960.81,532832.15,693490.73,1335520.4,1442735.81,369919.52,667963.57,1809465.81,506065.9,495448.22,957741.87,647314.34,719796.91,919443.19,1280260.94,2085989.01,1900961.17,1059098.15,688378.85,1487954.18,781797.43,334864.06,1117878.01,435862.92,884724.13,826840.21,592067.04,1453591.47,1503126.1,1294109.22
2019-04-20 20:00:00+01:00,1794105.39,1541282.12,1319054.24,943932.03,1465855.6,464202.67,448933.77,580626.82,678343.76,538140.26,661257.79,1073265.67,1478318.05,254341.59,543369.74,1812743.77,550584.37,558327.88,1015967.98,666527.83,1037385.98,756772.42,1319637.92,1956655.0,1483652.89,877134.2,881845.81,1459377.02,697876.65,274334.59,949426.54,496996.01,912599.08,1216033.69,535119.48,1432285.54,1409487.44,1281593.96
2019-04-20 21:00:00+01:00,2052114.78,1414934.8,939202.55,1037925.54,1511839.13,406401.62,476670.69,477556.18,605329.63,490764.12,616397.6,1736005.84,1300288.05,297156.8,596911.33,1630647.36,488601.03,455115.29,791579.45,601276.81,772480.13,817639.9,1080295.2,1931240.12,1581363.86,918332.65,708019.8,1398307.83,684149.89,308831.02,1032379.67,406366.68,762429.1,657941.09,635720.25,1341787.17,1477164.54,1151463.61
2019-04-20 22:00:00+01:00,1636004.53,1398967.34,1120649.46,1126725.87,1412466.34,443344.47,415410.77,564909.35,613733.9,503961.52,615981.67,812741.76,1287492.19,238281.53,555600.14,1451351.99,532454.18,511007.99,782298.55,609163.54,845757.49,730411.06,1436449.71,1889930.65,1512834.53,888005.32,748738.63,1388724.82,624612.53,253560.65,767052.69,463808.99,570528.7,963112.56,396641.82,1060403.27,1208857.25,1018299.9
2019-04-20 23:00:00+01:00,1469003.8,1047650.42,356186.58,1089187.8,1401030.64,382735.98,446562.02,263489.87,590924.81,499923.73,598645.41,996860.31,789275.5,235009.91,531262.15,1224453.44,386426.36,426788.99,281149.64,591070.43,804760.01,805135.42,578398.64,1808315.84,1496282.67,869977.74,710224.14,1337201.79,562158.34,247527.47,857620.37,382789.83,382034.1,273614.81,302164.67,627518.87,1143546.87,652841.43
2019-04-21 00:00:00+01:00,1369384.37,1015079.84,935989.87,678744.32,1274427.95,488400.46,460532.59,433146.14,569629.08,532258.05,710684.6,571494.42,928323.43,207709.78,582188.89,1272395.53,421981.98,526827.36,541302.32,611227.07,779207.79,731084.44,1086515.13,1742914.22,1395212.36,957353.86,774224.68,1417211.57,634803.77,261726.32,824038.05,460523.21,567053.18,656464.16,239645.74,845920.57,1149071.4,849673.78
2019-04-21 01:00:00+01:00,1557932.88,1021155.89,1104895.63,675930.96,1616434.11,515850.07,475510.72,487049.53,655389.81,620522.64,694340.11,300237.3,930641.06,298793.57,335286.36,1344045.87,470832.45,560534.05,587684.1,672444.64,847946.08,887128.18,1229311.95,1670247.65,1721353.06,858698.47,840057.56,1308714.68,807193.79,286122.18,888329.83,560483.93,436960.99,744879.57,244515.17,898882.14,1381771.99,904384.34
2019-04-21 02:00:00+01:00,1540271.68,999939.31,976140.76,705143.39,1280662.29,548967.62,458655.34,450552.88,614084.24,501450.69,651644.0,398479.52,1015724.85,189094.32,473288.35,1346655.4,405412.35,524992.05,585946.98,649933.32,895595.37,788565.92,1076290.09,1555657.22,1487900.45,1031990.68,742183.64,1240817.3,667250.43,237723.28,860691.29,505119.6,559940.91,838163.57,304686.66,915266.71,1231268.31,885634.52
2019-04-21 03:00:00+01:00,1410684.41,1020622.91,1078390.25,692884.09,1452503.91,494653.7,472385.96,450167.91,615151.0,560932.19,755497.04,556761.16,1078623.48,242992.63,589725.01,1292883.57,439383.04,549873.23,626575.03,635101.67,784164.27,775714.96,1121279.73,1852463.46,1530302.56,954828.1,809735.94,1472669.41,673131.5,269755.42,841757.25,482077.5,577537.38,783637.91,361765.31,1045066.0,1221664.97,875784.36
2019-04-21 04:00:00+01:00,1680371.38,1185783.15,1125001.26,781274.07,1668461.95,550784.23,529290.57,515201.72,715202.27,642256.76,819712.39,851713.91,1136577.71,295312.66,690571.29,1543883.63,498667.01,616224.47,707477.89,733466.58,929095.16,875998.63,1269606.18,2155785.68,1807531.17,1075182.1,919505.69,1690290.45,789183.55,305581.46,966910.05,549999.08,682032.5,802600.17,398917.63,1110038.07,1417094.42,1023828.64
2019-04-21 05:00:00+01:00,1854179.66,1238733.99,1268547.89,814494.51,1858413.22,581483.84,543114.21,547433.33,789559.41,661049.35,827716.15,918265.14,1260423.19,329613.42,636672.04,1661726.97,509328.88,630622.6,746729.44,792701.48,1019769.18,946922.1,1297822.1,2250825.14,2016687.33,1146792.05,955856.13,1699182.66,834752.71,302296.5,1020398.62,584441.05,768051.37,919069.22,449666.99,1191246.14,1531320.92,1106049.96
2019-04-21 06:00:00+01:00,1914389.77,1327349.01,1274820.57,857618.61,1856562.5,594804.84,561455.2,553290.35,791590.67,653892.22,932433.98,931619.83,1543225.19,306044.03,786742.06,1767633.87,511691.67,666891.77,888305.35,812904.03,1073453.7,941062.22,1298242.66,2405317.72,1982088.81,1260560.45,972092.7,1836834.77,806911.12,306045.55,1054961.71,589059.46,858518.17,1038144.7,662846.13,1544008.61,1510101.64,1155682.58
2019-04-21 07:00:00+01:00,1959957.97,1288767.9,1363901.83,811479.02,2099919.1,588693.24,548742.13,571290.48,817580.77,701415.08,923476.96,1912693.47,1835102.34,370492.85,533029.39,1739967.96,530017.26,664189.27,1090936.67,824043.85,1066553.24,1031716.24,1354850.94,2269234.59,2144632.41,1123308.45,991756.25,1686159.88,897013.82,314574.51,1057342.97,631197.12,951484.0,1055672.38,805141.1,1861570.68,1613364.39,1186289.12
2019-04-21 08:00:00+01:00,1850991.45,1122273.29,1255854.51,725869.67,1752045.01,586064.48,475152.14,509410.35,706317.71,570272.08,765809.98,2276530.97,1899146.46,268668.67,285367.62,1574656.56,441295.54,587545.74,1118702.92,741391.06,1052007.36,955170.47,1179838.26,1628364.46,1820205.54,1056066.82,814018.76,1214798.1,797049.88,252141.96,960177.6,613816.78,959606.44,1170745.4,758661.8,1888309.51,1436500.33,1066101.42
2019-04-21 09:00:00+01:00,1391089.1,911909.93,1126591.22,639367.71,1327758.46,515523.1,417486.72,406034.61,546140.59,461547.95,682932.31,2008970.46,1819154.26,169026.55,494943.13,1234548.55,373700.99,520701.39,998758.49,581729.37,809917.75,793456.44,991407.92,1425230.75,1322550.17,915440.02,671696.22,1162902.84,619807.33,223841.25,781143.46,494759.94,865905.39,1072401.58,725564.98,1757066.2,1113244.28,878755.62
2019-04-21 10:00:00+01:00,1295366.8,946481.53,1308773.21,652147.29,1533876.35,477843.02,437880.78,414200.72,597467.91,509137.7,761838.36,1939492.55,1725068.8,236338.41,612872.62,1196784.33,399052.94,529433.18,888845.9,595865.15,710705.84,760885.9,997536.63,1873949.77,1475296.17,926983.88,759834.02,1444268.39,588254.12,240536.44,769816.76,450267.59,905822.85,1015733.01,569000.37,1584245.86,1123143.35,889477.94
2019-04-21 11:00:00+01:00,1600895.78,1092173.28,1361894.14,682962.51,1795726.17,494067.9,467787.51,475830.79,658889.61,600152.11,807094.14,1080261.13,1699604.3,299527.73,511500.6,1450067.4,455705.54,590168.09,936981.33,677140.15,875004.72,882599.31,1165887.83,1907156.69,1722969.72,923097.05,837300.38,1464901.76,758506.12,278174.04,887402.35,557214.63,705478.4,1119459.06,654640.38,1669009.51,1330523.54,995711.21
2019-04-21 12:00:00+01:00,1650727.22,1105466.02,1148635.69,740101.46,1603921.53,539943.28,479968.06,473977.68,684065.39,548188.06,775691.54,1806926.73,1603695.29,250574.08,661297.5,1498334.47,433057.38,578842.36,957392.26,696518.83,931093.84,816468.86,1108448.38,1980936.42,1697775.46,1084463.73,816206.8,1516757.94,698925.88,255878.87,902829.61,527108.15,857993.14,1024057.39,608280.07,1567425.38,1307937.15,1009412.56
2019-04-21 13:00:00+01:00,1572426.05,1017947.59,1201237.15,665450.36,1706888.0,474042.43,441168.06,453440.73,683562.13,554559.01,675652.7,1575262.59,1331871.02,304593.47,582288.18,1409258.39,421854.54,533919.31,809455.19,662193.66,847380.78,811138.68,1061167.6,1968982.49,1772853.74,918187.49,794392.13,1453521.45,714263.3,248743.76,838794.34,503285.86,740833.9,933529.58,459068.86,1274178.08,1303057.16,964697.58
2019-04-21 14:00:00+01:00,1495149.55,887940.11,1043865.28,561315.7,1493062.03,438217.74,354028.29,392603.05,610769.27,427389.05,554163.23,943383.66,1171766.86,253373.26,299567.42,1284365.51,323731.44,434899.14,700352.82,598015.69,824533.65,686230.39,830670.01,1546733.03,1592162.0,862867.97,641712.81,1052725.73,582770.14,174490.59,731606.18,450090.41,565842.4,942229.43,354728.32,1126142.56,1129552.44,841065.4
2019-04-21 15:00:00+01:00,1148630.69,718168.51,940216.56,432822.52,1069559.42,357058.25,275807.37,296952.48,408850.34,323331.98,441094.88,718514.18,1209825.33,149353.01,235645.2,1015353.64,251522.5,350529.24,606799.33,443344.79,663283.29,557940.8,670389.98,1028782.59,1051085.66,666079.96,472353.45,766444.37,451379.37,144753.54,577608.04,365999.75,509729.34,915212.87,393131.75,1059509.96,820561.24,678280.17
2019-04-21 16:00:00+01:00,875727.66,620198.56,936656.07,413425.53,964530.65,329064.58,273087.9,261859.17,356290.57,308590.75,495645.1,770027.82,1250354.95,124235.35,360545.91,806729.62,245893.41,347024.11,616066.44,377897.4,501322.39,507711.51,634266.94,1060848.62,871580.9,602465.4,456980.42,843610.29,380230.24,149232.73,502344.76,310934.63,509559.07,863660.63,477475.82,1178327.11,701844.47,578937.62
2019-04-21 17:00:00+01:00,914621.25,621901.27,1006861.17,412548.51,1141869.37,313559.4,282953.28,281457.19,397836.8,358644.94,493630.41,1273195.44,1302076.18,177541.48,345901.54,824620.25,274464.88,366007.2,686278.25,397289.05,495126.46,557222.08,698277.29,1154337.93,1026585.16,541867.81,500530.84,894936.06,452349.22,167652.95,519609.84,341655.03,565310.32,846528.36,479868.99,1239803.32,795564.69,609179.26
2019-04-21 18:00:00+01:00,1040774.82,759434.58,900293.41,500180.57,1107638.17,359142.74,321902.64,305771.87,448707.86,352401.87,581863.73,1175789.77,1225008.51,159863.34,521729.76,985138.1,280569.52,384554.93,662676.07,457534.87,587388.1,506538.05,697991.32,1467199.24,1090206.9,770824.44,552537.31,1112908.73,404455.99,166343.88,587220.73,313964.63,634509.06,795253.88,487233.21,1171353.75,810684.88,679113.75
2019-04-21 19:00:00+01:00,1227297.37,903158.14,1065402.16,554309.25,1407625.22,382582.02,378932.87,369730.83,524811.17,486138.77,638363.07,1294156.81,1164523.23,248064.33,622739.25,1179839.45,369556.17,465928.41,676219.39,530103.55,660460.2,647388.93,915570.65,1774955.11,1361951.84,747209.41,687113.03,1373360.63,579697.97,232188.36,696457.54,400655.49,670723.37,795333.47,450490.47,1136465.15,1022796.45,800794.27
